Box,Treatment,Block,Leaf,Leaflet,Direction,Te,Tu
3,20Tu,1,5,1,Up,NA,6
3,20Tu,1,5,2,Up,NA,0
3,20Tu,1,5,3,Up,NA,0
3,20Tu,1,5,4,Up,NA,0
4,20Tu,1,2,1,Down,NA,0
4,20Tu,1,2,2,Down,NA,0
4,20Tu,1,2,3,Down,NA,0
4,20Tu,1,2,1,Up,NA,1
4,20Tu,1,2,2,Up,NA,0
4,20Tu,1,2,3,Up,NA,0
4,20Tu,1,3,1,Down,NA,1
4,20Tu,1,3,2,Down,NA,2
4,20Tu,1,3,3,Down,NA,1
4,20Tu,1,3,4,Down,NA,4
4,20Tu,1,3,5,Down,NA,1
4,20Tu,1,3,1,Up,NA,1
4,20Tu,1,3,2,Up,NA,2
4,20Tu,1,3,3,Up,NA,5
4,20Tu,1,3,4,Up,NA,4
4,20Tu,1,3,5,Up,NA,2
4,20Tu,1,4,1,Down,NA,0
4,20Tu,1,4,2,Down,NA,2
4,20Tu,1,4,3,Down,NA,1
4,20Tu,1,4,4,Down,NA,5
4,20Tu,1,4,1,Up,NA,18
4,20Tu,1,4,2,Up,NA,0
4,20Tu,1,4,3,Up,NA,9
4,20Tu,1,4,4,Up,NA,9
4,20Tu,1,5,1,Down,NA,1
4,20Tu,1,5,2,Down,NA,2
4,20Tu,1,5,3,Down,NA,9
4,20Tu,1,5,4,Down,NA,3
4,20Tu,1,5,5,Down,NA,2
4,20Tu,1,5,1,Up,NA,10
4,20Tu,1,5,2,Up,NA,2
4,20Tu,1,5,3,Up,NA,35
4,20Tu,1,5,4,Up,NA,23
4,20Tu,1,5,5,Up,NA,8
5,20Tu,1,2,1,Down,NA,3
5,20Tu,1,2,2,Down,NA,10
5,20Tu,1,2,3,Down,NA,0
5,20Tu,1,2,1,Up,NA,13
5,20Tu,1,2,2,Up,NA,22
5,20Tu,1,2,3,Up,NA,0
5,20Tu,1,3,1,Down,NA,8
5,20Tu,1,3,2,Down,NA,4
5,20Tu,1,3,3,Down,NA,6
5,20Tu,1,3,4,Down,NA,3
5,20Tu,1,3,5,Down,NA,1
5,20Tu,1,3,1,Up,NA,0
5,20Tu,1,3,2,Up,NA,1
5,20Tu,1,3,3,Up,NA,8
5,20Tu,1,3,4,Up,NA,7
5,20Tu,1,3,5,Up,NA,2
5,20Tu,1,4,1,Down,NA,6
5,20Tu,1,4,2,Down,NA,1
5,20Tu,1,4,3,Down,NA,7
5,20Tu,1,4,4,Down,NA,4
5,20Tu,1,4,5,Down,NA,7
5,20Tu,1,4,1,Up,NA,13
5,20Tu,1,4,2,Up,NA,3
5,20Tu,1,4,3,Up,NA,0
5,20Tu,1,4,4,Up,NA,5
5,20Tu,1,4,5,Up,NA,29
5,20Tu,1,5,1,Down,NA,0
5,20Tu,1,5,2,Down,NA,1
5,20Tu,1,5,3,Down,NA,0
5,20Tu,1,5,4,Down,NA,0
5,20Tu,1,5,5,Down,NA,0
5,20Tu,1,5,1,Up,NA,0
5,20Tu,1,5,2,Up,NA,0
5,20Tu,1,5,3,Up,NA,0
5,20Tu,1,5,4,Up,NA,0
5,20Tu,1,5,5,Up,NA,0
6,20Tu,2,2,1,Down,NA,2
6,20Tu,2,2,2,Down,NA,1
6,20Tu,2,2,3,Down,NA,5
6,20Tu,2,2,1,Up,NA,7
6,20Tu,2,2,2,Up,NA,4
6,20Tu,2,2,3,Up,NA,8
6,20Tu,2,3,1,Down,NA,2
6,20Tu,2,3,2,Down,NA,6
6,20Tu,2,3,3,Down,NA,6
6,20Tu,2,3,4,Down,NA,2
6,20Tu,2,3,5,Down,NA,2
6,20Tu,2,3,1,Up,NA,11
6,20Tu,2,3,2,Up,NA,10
6,20Tu,2,3,3,Up,NA,8
6,20Tu,2,3,4,Up,NA,6
6,20Tu,2,3,5,Up,NA,10
6,20Tu,2,4,1,Down,NA,0
6,20Tu,2,4,2,Down,NA,0
6,20Tu,2,4,3,Down,NA,0
6,20Tu,2,4,4,Down,NA,3
6,20Tu,2,4,5,Down,NA,0
6,20Tu,2,4,1,Up,NA,1
6,20Tu,2,4,2,Up,NA,5
6,20Tu,2,4,3,Up,NA,0
6,20Tu,2,4,4,Up,NA,1
6,20Tu,2,4,5,Up,NA,5
6,20Tu,2,5,1,Down,NA,3
6,20Tu,2,5,2,Down,NA,0
6,20Tu,2,5,3,Down,NA,0
6,20Tu,2,5,4,Down,NA,0
6,20Tu,2,5,5,Down,NA,1
6,20Tu,2,5,1,Up,NA,16
6,20Tu,2,5,2,Up,NA,8
6,20Tu,2,5,3,Up,NA,2
6,20Tu,2,5,4,Up,NA,3
6,20Tu,2,5,5,Up,NA,5
7,20Tu,2,2,1,Down,NA,3
7,20Tu,2,2,2,Down,NA,12
7,20Tu,2,2,3,Down,NA,0
7,20Tu,2,2,1,Up,NA,1
7,20Tu,2,2,2,Up,NA,21
7,20Tu,2,2,3,Up,NA,0
7,20Tu,2,3,1,Down,NA,2
7,20Tu,2,3,2,Down,NA,0
7,20Tu,2,3,3,Down,NA,1
7,20Tu,2,3,4,Down,NA,0
7,20Tu,2,3,5,Down,NA,5
7,20Tu,2,3,1,Up,NA,21
7,20Tu,2,3,2,Up,NA,0
7,20Tu,2,3,3,Up,NA,3
7,20Tu,2,3,4,Up,NA,9
7,20Tu,2,3,5,Up,NA,13
7,20Tu,2,4,1,Down,NA,1
7,20Tu,2,4,2,Down,NA,1
7,20Tu,2,4,3,Down,NA,3
7,20Tu,2,4,4,Down,NA,6
7,20Tu,2,4,5,Down,NA,3
7,20Tu,2,4,1,Up,NA,10
7,20Tu,2,4,2,Up,NA,4
7,20Tu,2,4,3,Up,NA,12
7,20Tu,2,4,4,Up,NA,10
7,20Tu,2,4,5,Up,NA,5
7,20Tu,2,5,1,Down,NA,1
7,20Tu,2,5,2,Down,NA,0
7,20Tu,2,5,3,Down,NA,0
7,20Tu,2,5,4,Down,NA,0
7,20Tu,2,5,5,Down,NA,1
7,20Tu,2,5,1,Up,NA,2
7,20Tu,2,5,2,Up,NA,0
7,20Tu,2,5,3,Up,NA,0
7,20Tu,2,5,4,Up,NA,0
7,20Tu,2,5,5,Up,NA,0
8,20Tu,2,2,1,Down,NA,0
8,20Tu,2,2,2,Down,NA,1
8,20Tu,2,2,3,Down,NA,0
8,20Tu,2,2,1,Up,NA,1
8,20Tu,2,2,2,Up,NA,1
8,20Tu,2,2,3,Up,NA,1
8,20Tu,2,3,1,Down,NA,4
8,20Tu,2,3,2,Down,NA,7
8,20Tu,2,3,3,Down,NA,2
8,20Tu,2,3,4,Down,NA,8
8,20Tu,2,3,5,Down,NA,0
8,20Tu,2,3,1,Up,NA,22
8,20Tu,2,3,2,Up,NA,8
8,20Tu,2,3,3,Up,NA,4
8,20Tu,2,3,4,Up,NA,9
8,20Tu,2,3,5,Up,NA,4
8,20Tu,2,4,1,Down,NA,0
8,20Tu,2,4,2,Down,NA,1
8,20Tu,2,4,3,Down,NA,0
8,20Tu,2,4,4,Down,NA,0
8,20Tu,2,4,5,Down,NA,0
8,20Tu,2,4,1,Up,NA,3
8,20Tu,2,4,2,Up,NA,4
8,20Tu,2,4,3,Up,NA,0
8,20Tu,2,4,4,Up,NA,0
8,20Tu,2,4,5,Up,NA,0
8,20Tu,2,5,1,Down,NA,0
8,20Tu,2,5,2,Down,NA,0
8,20Tu,2,5,3,Down,NA,1
8,20Tu,2,5,4,Down,NA,4
8,20Tu,2,5,5,Down,NA,0
8,20Tu,2,5,1,Up,NA,4
8,20Tu,2,5,2,Up,NA,4
8,20Tu,2,5,3,Up,NA,12
8,20Tu,2,5,4,Up,NA,17
8,20Tu,2,5,5,Up,NA,4
9,20Tu,2,2,1,Down,NA,5
9,20Tu,2,2,2,Down,NA,3
9,20Tu,2,2,3,Down,NA,1
9,20Tu,2,2,1,Up,NA,11
9,20Tu,2,2,2,Up,NA,4
9,20Tu,2,2,3,Up,NA,3
9,20Tu,2,3,1,Down,NA,0
9,20Tu,2,3,2,Down,NA,0
9,20Tu,2,3,3,Down,NA,0
9,20Tu,2,3,4,Down,NA,0
9,20Tu,2,3,5,Down,NA,0
9,20Tu,2,3,1,Up,NA,0
9,20Tu,2,3,2,Up,NA,0
9,20Tu,2,3,3,Up,NA,0
9,20Tu,2,3,4,Up,NA,0
9,20Tu,2,3,5,Up,NA,0
9,20Tu,2,4,1,Down,NA,7
9,20Tu,2,4,2,Down,NA,3
9,20Tu,2,4,3,Down,NA,3
9,20Tu,2,4,4,Down,NA,3
9,20Tu,2,4,5,Down,NA,6
9,20Tu,2,4,1,Up,NA,19
9,20Tu,2,4,2,Up,NA,16
9,20Tu,2,4,3,Up,NA,8
9,20Tu,2,4,4,Up,NA,3
9,20Tu,2,4,5,Up,NA,10
9,20Tu,2,5,1,Down,NA,0
9,20Tu,2,5,2,Down,NA,0
9,20Tu,2,5,3,Down,NA,0
9,20Tu,2,5,4,Down,NA,0
9,20Tu,2,5,5,Down,NA,0
9,20Tu,2,5,1,Up,NA,2
9,20Tu,2,5,2,Up,NA,0
9,20Tu,2,5,3,Up,NA,0
9,20Tu,2,5,4,Up,NA,1
9,20Tu,2,5,5,Up,NA,1
10,20Tu,2,2,1,Down,NA,0
10,20Tu,2,2,2,Down,NA,1
10,20Tu,2,2,3,Down,NA,0
10,20Tu,2,2,1,Up,NA,0
10,20Tu,2,2,2,Up,NA,0
10,20Tu,2,2,3,Up,NA,0
10,20Tu,2,3,1,Down,NA,9
10,20Tu,2,3,2,Down,NA,6
10,20Tu,2,3,3,Down,NA,0
10,20Tu,2,3,4,Down,NA,4
10,20Tu,2,3,5,Down,NA,1
10,20Tu,2,3,1,Up,NA,10
10,20Tu,2,3,2,Up,NA,4
10,20Tu,2,3,3,Up,NA,0
10,20Tu,2,3,4,Up,NA,9
10,20Tu,2,3,5,Up,NA,5
10,20Tu,2,4,1,Down,NA,7
10,20Tu,2,4,2,Down,NA,1
10,20Tu,2,4,3,Down,NA,1
10,20Tu,2,4,4,Down,NA,1
10,20Tu,2,4,5,Down,NA,4
10,20Tu,2,4,1,Up,NA,5
10,20Tu,2,4,2,Up,NA,1
10,20Tu,2,4,3,Up,NA,2
10,20Tu,2,4,4,Up,NA,3
10,20Tu,2,4,5,Up,NA,1
10,20Tu,2,5,1,Down,NA,3
10,20Tu,2,5,2,Down,NA,0
10,20Tu,2,5,3,Down,NA,4
10,20Tu,2,5,4,Down,NA,1
10,20Tu,2,5,5,Down,NA,1
10,20Tu,2,5,1,Up,NA,1
10,20Tu,2,5,2,Up,NA,4
10,20Tu,2,5,3,Up,NA,13
10,20Tu,2,5,4,Up,NA,12
10,20Tu,2,5,5,Up,NA,3
